gamma_eff_over_gf,tau_Q,E_B_max_over_omega0F2,P_B_max_over_omega0F2,t_at_E_B_max,t_at_P_B_max
0.1,0.12826498305280606,3.7324814454880966,1.2588994416523285,3.1493157040173236,2.7681884468432525
0.1,0.14526539259467808,3.740670179596211,1.2614277074114975,3.150383756957729,2.7691272449692144
0.1,0.16451905877536624,3.7511332800617243,1.2646322289496292,3.1515933710395094,2.770190472633454
0.1,0.18632463119315604,3.7645253318942755,1.2686949162189323,3.1529633089625153,2.771394621890619
0.1,0.21102034285685956,3.7816683003210754,1.273841501422568,3.154514820259515,2.7928508153889973
0.1,0.23898925662310497,3.803590938059855,1.2803686380610493,3.1562719709042932,2.794406509271954
0.1,0.27066520700332414,3.8316046857951562,1.2886017034550854,3.158262016606452,2.7961683968681323
0.1,0.3065395295056528,3.8673644485865766,1.2989549441988777,3.1605158255831887,2.7981638073634603
0.1,0.34716868189265615,3.9129595638111647,1.3119185159454494,3.163068357365805,2.800423692190108
0.1,0.3931828755705769,3.97097476008066,1.328062681946434,3.165959205067859,2.8029831051237735
0.1,0.44529585099426555,4.044626983227128,1.3482160741020406,3.1692332095262503,2.826067938431051
0.1,0.504315948717136,4.1378056362517475,1.3730523554459988,3.172941154841373,2.849584196386201
0.1,0.5711586478126432,4.255814778259915,1.4036904246038937,3.1973771137872746,2.8533556331899095
0.1,0.6468607661546326,4.4043606015529715,1.4411331120986286,3.222430252828566,2.8981606424810376
0.1,0.732596542821523,4.591229002607471,1.486591891603749,3.2481863888961366,2.9233678500065228
0.1,0.8296958520834908,4.825222381860688,1.541306022329833,3.2747432453723255,2.969643036176146
0.1,0.9396648314954695,5.117227836245633,1.6067450628255144,3.3225961198614495,3.0372198518978895
0.1,1.0642092440647246,5.480454013601312,1.6841960134952552,3.3920212355000983,3.1059472397350296
0.1,1.2052609368708427,5.930456976382999,1.7752671863151437,3.4628617160188764,3.2169781148814414
0.1,1.3650078065460138,6.486400762111789,1.8814439800333602,3.576436047754705,3.3297853548061043
0.1,1.5459277364194777,7.171642312269167,2.0041548147930737,3.6921662204158014,3.465273385641646
0.1,1.750827031735725,8.012798737437095,2.1447708509758496,3.8310945637739535,3.624008425191578
0.1,1.9828839491270713,9.04470366292707,2.304865542168052,4.014685437447589,3.8274721735251624
0.1,2.245697995539774,10.306417415398153,2.4856088348129006,4.244049215323959,4.055889442230779
0.1,2.5433457613046495,11.847657001977051,2.688211951135549,4.47848536741012,4.331305129983496
0.1,2.8804441533962977,13.727364784280448,2.913798843624619,4.78230598306025,4.6341814924344895
0.1,3.26222200971167,16.01319416080025,3.1628806241802843,5.136533718423575,4.987339822037828
0.1,3.6946012051993025,18.790306262570045,3.43631936519852,5.52201470657712,5.41458253329741
0.1,4.184288507901583,22.15510790144801,3.733816707264133,5.984340076502936,5.875928136711217
0.1,4.738879609717656,26.21864051575438,4.054748539896853,6.505582011238954,6.417964758562335
0.1,5.366976945540476,31.11458548420518,4.397440721826432,7.11196549720628,7.023342886649193
0.1,6.07832312829723,36.9857231454266,4.759936788718937,7.8092271307112595,7.741906215791335
0.1,6.8839520696455,43.99124607573751,5.13920231210125,8.60429611977831,8.536008063272133
0.1,7.796360130405237,52.31003359968949,5.530340951912755,9.48239685572875,9.43614126618861
0.1,8.829699955494092,62.11360369633523,5.927381210311789,10.4994190608845,10.452336468683225
0.1,10.0,73.5820613445903,6.322054611076132,11.668668272509002,11.62064906562625
0.1,11.325413151528126,86.87192544231738,6.706217795662656,12.981650871211835,12.93257090950593
0.1,12.826498305280612,102.10824664221902,7.068616135448745,14.455877730906902,14.430737075722716
0.1,14.526539259467812,119.38031620512749,7.397418626033903,16.16391174446853,16.112269857106007
0.1,16.451905877536625,138.67729826110687,7.680394779446107,18.0821519870848,18.02896919006396
0.1,18.6324631193156,159.93628436154754,7.906171373448663,20.240947211258742,20.213483240822843
0.1,21.102034285685967,182.90548811984183,8.06021704190458,22.70485196517703,22.676399770985082
0.1,23.898925662310504,207.2504993875664,8.132164959637722,25.490546441741362,25.460975043317067
0.1,27.06652070033241,232.48573389310056,8.114861060779843,28.649379472032336,28.649379472032336
0.1,30.653952950565298,257.98731932628147,8.005991868609925,32.24221708588025,32.20994259530379
0.1,34.71686818926563,283.0294982077398,7.8026887026801,36.273329488401046,36.273329488401046
0.1,39.3182875570577,307.00770173272514,7.50844129750079,40.88840428982553,40.852662678558204
0.1,44.529585099426555,328.980007183623,7.140370006022164,46.073243670308734,46.073243670308734
0.1,50.431594871713585,348.4653463507498,6.705898308940218,51.9640069528314,51.9640069528314
0.1,57.11586478126435,365.01398389729474,6.224949891764612,58.63725656333319,58.63725656333319
0.1,64.68607661546328,378.61899793064566,5.717308515657948,66.22329316211024,66.22329316211024
0.1,73.2596542821523,388.9538469747947,5.201686551860617,74.77456457572744,74.77456457572744
0.1,82.96958520834914,396.4687411845332,4.692155474821864,84.49607932047157,84.49607932047157
0.1,93.966483149547,401.63134085858786,4.2073626338335295,95.45916903593412,95.45916903593412
0.1,106.42092440647247,404.94472552461974,3.7525794145869176,107.91103419438117,107.91103419438117
0.1,120.52609368708426,406.8518320713954,3.334603280096292,122.009066115849,122.009066115849
0.1,136.50078065460139,407.55083705724246,2.9534558257807717,137.9911741017839,137.9911741017839
0.1,154.59277364194784,408.38429143516544,2.6171107275528733,156.0439484411975,156.0439484411975
0.1,175.08270317357253,408.2620532248097,2.312634911018675,176.53545368515492,176.53545368515492
0.1,198.28839491270713,408.6219990341019,2.0461408289361764,199.7037512058989,199.7037512058989
0.1,224.56979955397762,407.9818589003302,1.8060560788051736,225.8965619551733,225.8965619551733
0.1,254.33457613046508,408.49193075586004,1.5975126732720508,255.70497035192864,255.70497035192864
0.1,288.0444153396298,408.8250692413437,1.4128896969364226,289.35384703264634,289.35384703264634
0.1,326.222200971167,408.85503353374725,1.248453323211242,327.48924283536695,327.48924283536695
0.1,369.46012051993023,408.9073505040939,1.1031107046265707,370.68568801761273,370.68568801761273
0.1,418.42885079015844,408.750349370097,0.9741824999761795,419.5829317197668,419.5829317197668
0.1,473.8879609717656,409.02142317331607,0.8610556907971167,475.0231925122835,475.0231925122835
0.1,536.6976945540476,407.7395865449797,0.7583084957285112,537.6961867653375,537.6961867653375
0.1,607.8323128297236,409.38949749061766,0.6724404246542199,608.8115504078038,608.8115504078038
0.1,688.3952069645503,409.48371607319285,0.5940748692173957,689.2796468778861,689.2796468778861
0.1,779.6360130405237,410.0507287319782,0.5253909711840102,780.4677872706802,780.4677872706802
0.1,882.9699955494092,409.36277826689195,0.4632144600855141,883.7435217184701,883.7435217184701
0.1,1000.0,410.87140086456264,0.4106095717859809,1000.6376594618653,1000.6376594618653
